201802000000000078511000000000000101000000000000000150220180000511CP1427000000000000000000001511998D01000100000000S      S0000         552252       AP180215607954                                      
201802000000000076626000000000672107680000000000000150220180000626003982000000000000000000000001829D07680768000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000672207680000000000000150220180000626003982000000000000000000000000476D07680768000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000672307680000000000000150220180000626003982000000000000000000000000686D07680768000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000672407680000000000000150220180000626003982000000000000000000000000670D07680768000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000672507680000000000000150220180000626003982000000000000000000000000492D07680768000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000672607680000000000000230220180000626002056000000000000000000000000703D07680768000000S      S0000         553168       AP180223608831                                      
201802000000000076627000000000672707680000000000000120220180000627CP1349000000000000000000000214217D07680768000000S      S0000         552003       AP180212607702                                      
201802000000000076627000000000672807680000000000000220220180000627003872000000000000000000000000000D07680768000000S      S0000         553101       AP180222608753                                      
201802000000000076627000000000672907680000000000000220220180000627003872000000000000000000000002222D07680768000000S      S0000         AR698435     IC180222000133                                      
201802000000000076697000000000673007680000000000000080220180000697006876000000000000000000000001653D07680768000000S      S0000         551654       AP180208607333                                      
201802000000000076697000000000673107680000000000000080220180000697006876000000000000000000000003671D07680768000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000673207680000000000000080220180000697006876000000000000000000000001489D07680768000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000673307680000000000000080220180000697006876000000000000000000000000269D07680768000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000673407680000000000000080220180000697006876000000000000000000000010823D07680768000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000673507680000000000000080220180000697006876000000000000000000000000453D07680768000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000673607680000000000000080220180000697006876000000000000000000000000101D07680768000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000673707680000000000000080220180000697006876000000000000000000000000505D07680768000000S      S0000         AR696586     IC180208000051                                      
201802000000000076493000000000673807690000000000000070220180000493005708000000000000000000000002251D07690769000000S      S0000         551613       AP180207607291                                      
201802000000000076493000000000673907690000000000000070220180000493005708000000000000000000000003530C07690769000000S      S0000         551614       AP180207607292                                      
201802000000000076493000000000674007690000000000000070220180000493005708000000000000000000000048494D07690769000000S      S0000         AR696534     IC180207000121                                      
201802000000000076493000000000674107690000000000000070220180000493005708000000000000000000000040000D07690769000000S      S0000         AR696535     IC180207000122                                      
201802000000000076493000000000674207690000000000000080220180000493000325000000000000000000000038000D07690769000000S      S0000         AR696597     IC180208000060                                      
201802000000000076546000000000674307690000000000000150220180000546006686000000000000000000000000000D07690769000000S      S0000         552202       AP180215607897                                      
201802000000000076546000000000674407690000000000000150220180000546006686000000000000000000000000000D07690769000000S      S0000         552205       AP180215607900                                      
201802000000000076546000000000674507690000000000000150220180000546006686000000000000000000000000380D07690769000000S      S0000         AR697268     IC180215000016                                      
201802000000000076546000000000674607690000000000000150220180000546006686000000000000000000000006672D07690769000000S      S0000         AR697276     IC180215000030                                      
201802000000000076546000000000674707690000000000000150220180000546006686000000000000000000000000924D07690769000000S      S0000         AR697288     IC180215000039                                      
201802000000000076547000000000674807690000000000000060220180000547006237000000000000000000000000000D07690769000000S      S0000         551407       AP180206607105                                      
201802000000000076547000000000674907690000000000000060220180000547006237000000000000000000000000021D07690769000000S      S0000         AR696278     IC180206000034                                      
201802000000000076547000000000675007690000000000000060220180000547006237000000000000000000000000021C07690769000000S      S0000         AR696278     IC180206000035                                      
201802000000000076547000000000675107690000000000000060220180000547006237000000000000000000000000021D07690769000000S      S0000         AR696278     IC180206000036                                      
201802000000000076547000000000675207690000000000000060220180000547006237000000000000000000000002312D07690769000000S      S0000         AR696280     IC180206000037                                      
201802000000000076547000000000675307690000000000000060220180000547006192000000000000000000000004172D07690769000000S      S0000         AR696281     IC180206000038                                      
201802000000000076594000000000675407690000000000000010220180000594000453000000000000000000000007043D07690769000000S      S0000         550902       AP180201606598                                      
201802000000000076626000000000675507690000000000000050220180000626002056000000000000000000000000145D07690769000000S      S0000         551319       AP180205607025                                      
201802000000000076626000000000675607690000000000000060220180000626003982000000000000000000000000000D07690769000000S      S0000         551409       AP180206607107                                      
201802000000000076626000000000675707690000000000000060220180000626003982000000000000000000000000025D07690769000000S      S0000         AR696282     IC180206000039                                      
201802000000000076626000000000675807690000000000000060220180000626003982000000000000000000000000000D07690769000000S      S0000         551409       AP180206607295                                      
201802000000000076626000000000675907690000000000000060220180000626003982000000000000000000000000025C07690769000000S      S0000         AR696282     IC180206000209                                      
201802000000000076626000000000676007690000000000000080220180000626003982000000000000000000000000000D07690769000000S      S0000         551775       AP180208607461                                      
201802000000000076626000000000676107690000000000000080220180000626003982000000000000000000000000804D07690769000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000676207690000000000000080220180000626003982000000000000000000000001060D07690769000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000676307690000000000000080220180000626003982000000000000000000000000308D07690769000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000676407690000000000000080220180000626003982000000000000000000000000804C07690769000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000676507690000000000000080220180000626003982000000000000000000000001060C07690769000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000676607690000000000000080220180000626003982000000000000000000000000308C07690769000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000676707690000000000000080220180000626003982000000000000000000000000804D07690769000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000676807690000000000000080220180000626003982000000000000000000000001060D07690769000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000676907690000000000000080220180000626003982000000000000000000000000308D07690769000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000677007690000000000000120220180000626002056000000000000000000000000007D07690769000000S      S0000         551983       AP180212607684                                      
201802000000000076626000000000677107690000000000000140220180000626003982000000000000000000000000000D07690769000000S      S0000         552181       AP180214607875                                      
201802000000000076626000000000677207690000000000000140220180000626003982000000000000000000000002293D07690769000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000677307690000000000000140220180000626003982000000000000000000000000097D07690769000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000677407690000000000000140220180000626003982000000000000000000000001829D07690769000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000677507690000000000000140220180000626003982000000000000000000000000477D07690769000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000677607690000000000000140220180000626003982000000000000000000000000686D07690769000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000677707690000000000000140220180000626003982000000000000000000000000669D07690769000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000677807690000000000000140220180000626003982000000000000000000000000492D07690769000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000677907690000000000000140220180000626003982000000000000000000000002293C07690769000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000678007690000000000000140220180000626003982000000000000000000000000097C07690769000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000678107690000000000000140220180000626003982000000000000000000000001829C07690769000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000678207690000000000000140220180000626003982000000000000000000000000477C07690769000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000678307690000000000000140220180000626003982000000000000000000000000686C07690769000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000678407690000000000000140220180000626003982000000000000000000000000669C07690769000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000678507690000000000000140220180000626003982000000000000000000000000492C07690769000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000678607690000000000000140220180000626003982000000000000000000000000000D07690769000000S      S0000         552181       AP180214607913                                      
201802000000000076626000000000678707690000000000000150220180000626002056000000000000000000000000014D07690769000000S      S0000         552232       AP180215607930                                      
201802000000000076626000000000678807690000000000000150220180000626003982000000000000000000000000000D07690769000000S      S0000         552219       AP180215607919                                      
201802000000000076626000000000678907690000000000000150220180000626003982000000000000000000000002293D07690769000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000679007690000000000000150220180000626003982000000000000000000000000097D07690769000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000679107690000000000000150220180000626003982000000000000000000000001829D07690769000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000679207690000000000000150220180000626003982000000000000000000000000477D07690769000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000679307690000000000000150220180000626003982000000000000000000000000686D07690769000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000679407690000000000000150220180000626003982000000000000000000000000669D07690769000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000679507690000000000000150220180000626003982000000000000000000000000492D07690769000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000679607690000000000000230220180000626002056000000000000000000000000704D07690769000000S      S0000         553168       AP180223608831                                      
201802000000000076627000000000679707690000000000000120220180000627CP1349000000000000000000000214217D07690769000000S      S0000         552003       AP180212607702                                      
201802000000000076627000000000679807690000000000000220220180000627003872000000000000000000000000000D07690769000000S      S0000         553101       AP180222608753                                      
201802000000000076627000000000679907690000000000000220220180000627003872000000000000000000000002221D07690769000000S      S0000         AR698435     IC180222000133                                      
201802000000000076697000000000680007690000000000000080220180000697006876000000000000000000000001653D07690769000000S      S0000         551654       AP180208607333                                      
201802000000000076697000000000680107690000000000000080220180000697006876000000000000000000000003671D07690769000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000680207690000000000000080220180000697006876000000000000000000000001488D07690769000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000680307690000000000000080220180000697006876000000000000000000000000268D07690769000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000680407690000000000000080220180000697006876000000000000000000000010823D07690769000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000680507690000000000000080220180000697006876000000000000000000000000454D07690769000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000680607690000000000000080220180000697006876000000000000000000000000100D07690769000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000680707690000000000000080220180000697006876000000000000000000000000506D07690769000000S      S0000         AR696586     IC180208000051                                      
201802000000000076462000000000680807710000000000000080220180000462000866000000000000000000000002800D07710771000000S      S0000         AR696690     IC180208000146                                      
201802000000000076546000000000680907710000000000000150220180000546006686000000000000000000000000000D07710771000000S      S0000         552202       AP180215607897                                      
201802000000000076546000000000681007710000000000000150220180000546006686000000000000000000000000000D07710771000000S      S0000         552205       AP180215607900                                      
201802000000000076546000000000681107710000000000000150220180000546006686000000000000000000000000756D07710771000000S      S0000         AR697268     IC180215000016                                      
201802000000000076546000000000681207710000000000000150220180000546006686000000000000000000000013270D07710771000000S      S0000         AR697276     IC180215000030                                      
201802000000000076546000000000681307710000000000000150220180000546006686000000000000000000000001840D07710771000000S      S0000         AR697288     IC180215000039                                      
201802000000000076547000000000681407710000000000000060220180000547006237000000000000000000000000000D07710771000000S      S0000         551407       AP180206607105                                      
201802000000000076547000000000681507710000000000000060220180000547006237000000000000000000000000042D07710771000000S      S0000         AR696278     IC180206000034                                      
201802000000000076547000000000681607710000000000000060220180000547006237000000000000000000000000042C07710771000000S      S0000         AR696278     IC180206000035                                      
201802000000000076547000000000681707710000000000000060220180000547006237000000000000000000000000042D07710771000000S      S0000         AR696278     IC180206000036                                      
201802000000000076547000000000681807710000000000000060220180000547006237000000000000000000000004622D07710771000000S      S0000         AR696280     IC180206000037                                      
201802000000000076547000000000681907710000000000000060220180000547006192000000000000000000000008346D07710771000000S      S0000         AR696281     IC180206000038                                      
201802000000000076594000000000682007710000000000000010220180000594000453000000000000000000000014086D07710771000000S      S0000         550902       AP180201606598                                      
201802000000000076621000000000682107710000000000000060220180000621008396000000000000000000000024000D07710771000000S      S0000         AR696389     IC180206000193                                      
201802000000000076626000000000682207710000000000000050220180000626002056000000000000000000000000290D07710771000000S      S0000         551319       AP180205607025                                      
201802000000000076626000000000682307710000000000000060220180000626003982000000000000000000000000000D07710771000000S      S0000         551409       AP180206607107                                      
201802000000000076626000000000682407710000000000000060220180000626003982000000000000000000000000000D07710771000000S      S0000         551409       AP180206607295                                      
201802000000000076626000000000682507710000000000000060220180000626003982000000000000000000000000049D07710771000000S      S0000         AR696282     IC180206000039                                      
201802000000000076626000000000682607710000000000000060220180000626003982000000000000000000000000049C07710771000000S      S0000         AR696282     IC180206000209                                      
201802000000000076626000000000682707710000000000000080220180000626003982000000000000000000000000000D07710771000000S      S0000         551775       AP180208607461                                      
201802000000000076626000000000682807710000000000000080220180000626003982000000000000000000000001599D07710771000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000682907710000000000000080220180000626003982000000000000000000000002107D07710771000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000683007710000000000000080220180000626003982000000000000000000000000611D07710771000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000683107710000000000000080220180000626003982000000000000000000000001599C07710771000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000683207710000000000000080220180000626003982000000000000000000000002107C07710771000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000683307710000000000000080220180000626003982000000000000000000000000611C07710771000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000683407710000000000000080220180000626003982000000000000000000000001599D07710771000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000683507710000000000000080220180000626003982000000000000000000000002107D07710771000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000683607710000000000000080220180000626003982000000000000000000000000611D07710771000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000683707710000000000000120220180000626002056000000000000000000000000015D07710771000000S      S0000         551983       AP180212607684                                      
201802000000000076626000000000683807710000000000000140220180000626003982000000000000000000000000000D07710771000000S      S0000         552181       AP180214607875                                      
201802000000000076626000000000683907710000000000000140220180000626003982000000000000000000000004560D07710771000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000684007710000000000000140220180000626003982000000000000000000000000193D07710771000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000684107710000000000000140220180000626003982000000000000000000000003638D07710771000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000684207710000000000000140220180000626003982000000000000000000000000949D07710771000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000684307710000000000000140220180000626003982000000000000000000000001365D07710771000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000684407710000000000000140220180000626003982000000000000000000000001331D07710771000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000684507710000000000000140220180000626003982000000000000000000000000979D07710771000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000684607710000000000000140220180000626003982000000000000000000000004560C07710771000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000684707710000000000000140220180000626003982000000000000000000000000193C07710771000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000684807710000000000000140220180000626003982000000000000000000000003638C07710771000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000684907710000000000000140220180000626003982000000000000000000000000949C07710771000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000685007710000000000000140220180000626003982000000000000000000000001365C07710771000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000685107710000000000000140220180000626003982000000000000000000000001331C07710771000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000685207710000000000000140220180000626003982000000000000000000000000979C07710771000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000685307710000000000000140220180000626003982000000000000000000000000000D07710771000000S      S0000         552181       AP180214607913                                      
201802000000000076626000000000685407710000000000000150220180000626002056000000000000000000000000029D07710771000000S      S0000         552232       AP180215607930                                      
201802000000000076626000000000685507710000000000000150220180000626003982000000000000000000000000000D07710771000000S      S0000         552219       AP180215607919                                      
201802000000000076626000000000685607710000000000000150220180000626003982000000000000000000000004560D07710771000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000685707710000000000000150220180000626003982000000000000000000000000193D07710771000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000685807710000000000000150220180000626003982000000000000000000000003638D07710771000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000685907710000000000000150220180000626003982000000000000000000000000949D07710771000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000686007710000000000000150220180000626003982000000000000000000000001365D07710771000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000686107710000000000000150220180000626003982000000000000000000000001331D07710771000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000686207710000000000000150220180000626003982000000000000000000000000979D07710771000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000686307710000000000000230220180000626002056000000000000000000000001398D07710771000000S      S0000         553168       AP180223608831                                      
201802000000000076627000000000686407710000000000000120220180000627CP1349000000000000000000000107108D07710771000000S      S0000         552003       AP180212607702                                      
201802000000000076627000000000686507710000000000000220220180000627003872000000000000000000000000000D07710771000000S      S0000         553101       AP180222608753                                      
201802000000000076627000000000686607710000000000000220220180000627001043000000000000000000000000000D07710771000000S      S0000         553105       AP180222608757                                      
201802000000000076627000000000686707710000000000000220220180000627003872000000000000000000000004418D07710771000000S      S0000         AR698435     IC180222000133                                      
201802000000000076627000000000686807710000000000000220220180000627001043000000000000000000000010477D07710771000000S      S0000         AR698437     IC180222000137                                      
201802000000000076627000000000686907710000000000000220220180000627001043000000000000000000000035012D07710771000000S      S0000         AR698437     IC180222000137                                      
201802000000000076627000000000687007710000000000000220220180000627001043000000000000000000000000031D07710771000000S      S0000         AR698437     IC180222000137                                      
201802000000000076633000000000687107710000000000000010220180000633CP0521000000000000000000000113704D07710771000000S      S0000         550908       AP180201606598                                      
201802000000000076697000000000687207710000000000000080220180000697006876000000000000000000000003288D07710771000000S      S0000         551654       AP180208607333                                      
201802000000000076697000000000687307710000000000000080220180000697006876000000000000000000000007302D07710771000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000687407710000000000000080220180000697006876000000000000000000000002961D07710771000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000687507710000000000000080220180000697006876000000000000000000000000534D07710771000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000687607710000000000000080220180000697006876000000000000000000000021526D07710771000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000687707710000000000000080220180000697006876000000000000000000000000902D07710771000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000687807710000000000000080220180000697006876000000000000000000000000200D07710771000000S      S0000         AR696586     IC180208000051                                      
201802000000000076697000000000687907710000000000000080220180000697006876000000000000000000000001005D07710771000000S      S0000         AR696586     IC180208000051                                      
201802000000000076462000000000688007720000000000000020220180000462000866000000000000000000000002800D07720772000000S      S0000         AR695798     IC180202000108                                      
201802000000000076499000000000688107720000000000000130220180000499002752000000000000000000000022772D07720772000000S      S0000         AR697137     IC180213000029                                      
201802000000000076500000000000688207720000000000000010220180000500005315000000000000000000000011419D07720772000000S      S0000         SO114823     SN180201114827                                      
201802000000000076500000000000688307720000000000000230220180000500005458000000000000000000000002447D07720772000000S      S0000         SO115731     SN180223115735                                      
201802000000000076546000000000688407720000000000000150220180000546006686000000000000000000000000000D07720772000000S      S0000         552202       AP180215607897                                      
201802000000000076546000000000688507720000000000000150220180000546006686000000000000000000000000000D07720772000000S      S0000         552205       AP180215607900                                      
201802000000000076546000000000688607720000000000000150220180000546006686000000000000000000000003404D07720772000000S      S0000         AR697268     IC180215000016                                      
201802000000000076546000000000688707720000000000000150220180000546006686000000000000000000000059754D07720772000000S      S0000         AR697276     IC180215000030                                      
201802000000000076546000000000688807720000000000000150220180000546006686000000000000000000000008282D07720772000000S      S0000         AR697288     IC180215000039                                      
201802000000000076547000000000688907720000000000000060220180000547006237000000000000000000000000000D07720772000000S      S0000         551407       AP180206607105                                      
201802000000000076547000000000689007720000000000000060220180000547006237000000000000000000000000191D07720772000000S      S0000         AR696278     IC180206000034                                      
201802000000000076547000000000689107720000000000000060220180000547006237000000000000000000000000191C07720772000000S      S0000         AR696278     IC180206000035                                      
201802000000000076547000000000689207720000000000000060220180000547006237000000000000000000000000191D07720772000000S      S0000         AR696278     IC180206000036                                      
201802000000000076547000000000689307720000000000000060220180000547006237000000000000000000000020868D07720772000000S      S0000         AR696280     IC180206000037                                      
201802000000000076547000000000689407720000000000000060220180000547006192000000000000000000000037671D07720772000000S      S0000         AR696281     IC180206000038                                      
201802000000000076594000000000689507720000000000000010220180000594000453000000000000000000000063584D07720772000000S      S0000         550902       AP180201606598                                      
201802000000000076626000000000689607720000000000000050220180000626002056000000000000000000000001304D07720772000000S      S0000         551319       AP180205607025                                      
201802000000000076626000000000689707720000000000000060220180000626003982000000000000000000000000000D07720772000000S      S0000         551409       AP180206607107                                      
201802000000000076626000000000689807720000000000000060220180000626003982000000000000000000000000221D07720772000000S      S0000         AR696282     IC180206000039                                      
201802000000000076626000000000689907720000000000000060220180000626003982000000000000000000000000000D07720772000000S      S0000         551409       AP180206607295                                      
201802000000000076626000000000690007720000000000000060220180000626003982000000000000000000000000221C07720772000000S      S0000         AR696282     IC180206000209                                      
201802000000000076626000000000690107720000000000000080220180000626003982000000000000000000000000000D07720772000000S      S0000         551775       AP180208607461                                      
201802000000000076626000000000690207720000000000000080220180000626003982000000000000000000000007201D07720772000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000690307720000000000000080220180000626003982000000000000000000000009490D07720772000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000690407720000000000000080220180000626003982000000000000000000000002755D07720772000000S      S0000         AR696714     IC180208000179                                      
201802000000000076626000000000690507720000000000000080220180000626003982000000000000000000000007201C07720772000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000690607720000000000000080220180000626003982000000000000000000000009490C07720772000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000690707720000000000000080220180000626003982000000000000000000000002755C07720772000000S      S0000         AR696714     IC180208000181                                      
201802000000000076626000000000690807720000000000000080220180000626003982000000000000000000000007201D07720772000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000690907720000000000000080220180000626003982000000000000000000000009490D07720772000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000691007720000000000000080220180000626003982000000000000000000000002755D07720772000000S      S0000         AR696714     IC180208000182                                      
201802000000000076626000000000691107720000000000000120220180000626002056000000000000000000000000065D07720772000000S      S0000         551983       AP180212607684                                      
201802000000000076626000000000691207720000000000000140220180000626003982000000000000000000000000000D07720772000000S      S0000         552181       AP180214607875                                      
201802000000000076626000000000691307720000000000000140220180000626003982000000000000000000000020535D07720772000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000691407720000000000000140220180000626003982000000000000000000000000867D07720772000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000691507720000000000000140220180000626003982000000000000000000000016382D07720772000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000691607720000000000000140220180000626003982000000000000000000000004270D07720772000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000691707720000000000000140220180000626003982000000000000000000000006145D07720772000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000691807720000000000000140220180000626003982000000000000000000000005995D07720772000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000691907720000000000000140220180000626003982000000000000000000000004408D07720772000000S      S0000         AR697241     IC180214000052                                      
201802000000000076626000000000692007720000000000000140220180000626003982000000000000000000000020535C07720772000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000692107720000000000000140220180000626003982000000000000000000000000867C07720772000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000692207720000000000000140220180000626003982000000000000000000000016382C07720772000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000692307720000000000000140220180000626003982000000000000000000000004270C07720772000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000692407720000000000000140220180000626003982000000000000000000000006145C07720772000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000692507720000000000000140220180000626003982000000000000000000000005995C07720772000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000692607720000000000000140220180000626003982000000000000000000000004408C07720772000000S      S0000         AR697241     IC180214000067                                      
201802000000000076626000000000692707720000000000000140220180000626003982000000000000000000000000000D07720772000000S      S0000         552181       AP180214607913                                      
201802000000000076626000000000692807720000000000000150220180000626002056000000000000000000000000127D07720772000000S      S0000         552232       AP180215607930                                      
201802000000000076626000000000692907720000000000000150220180000626003982000000000000000000000000000D07720772000000S      S0000         552219       AP180215607919                                      
201802000000000076626000000000693007720000000000000150220180000626003982000000000000000000000020535D07720772000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000693107720000000000000150220180000626003982000000000000000000000000867D07720772000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000693207720000000000000150220180000626003982000000000000000000000016382D07720772000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000693307720000000000000150220180000626003982000000000000000000000004270D07720772000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000693407720000000000000150220180000626003982000000000000000000000006145D07720772000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000693507720000000000000150220180000626003982000000000000000000000005995D07720772000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000693607720000000000000150220180000626003982000000000000000000000004408D07720772000000S      S0000         AR697318     IC180215000064                                      
201802000000000076626000000000693707720000000000000230220180000626002056000000000000000000000006299D07720772000000S      S0000         553168       AP180223608831                                      
201802000000000076627000000000693807720000000000000120220180000627CP1349000000000000000000000942325D07720772000000S      S0000         552003       AP180212607702                                      
201802000000000076627000000000693907720000000000000220220180000627003872000000000000000000000000000D07720772000000S      S0000         553101       AP180222608753                                      
201802000000000076627000000000694007720000000000000220220180000627001043000000000000000000000000000D07720772000000S      S0000         553105       AP180222608757                                      
201802000000000076627000000000694107720000000000000220220180000627003872000000000000000000000019892D07720772000000S      S0000         AR698435     IC180222000133                                      
201802000000000076627000000000694207720000000000000220220180000627001043000000000000000000000041909D07720772000000S      S0000         AR698437     IC180222000137                                      
201802000000000076627000000000694307720000000000000220220180000627001043000000000000000000000140048D07720772000000S      S0000         AR698437     IC180222000137                                      
201802000000000076627000000000694407720000000000000220220180000627001043000000000000000000000000125D07720772000000S      S0000         AR698437     IC180222000137                                      
